,time,wnd_speed(m/s),direction_(deg),u10,v10
783,2021-02-02 15:00:00,8.267760016225697,8.64144266044417,-1.2422349316996728,-8.173904089256581
784,2021-02-02 16:00:00,8.00115801757853,9.438286989935989,-1.3120713923167102,-7.892844752288322
785,2021-02-02 17:00:00,7.9920462613000955,8.220579501367354,-1.1427381982337006,-7.909927487218732
786,2021-02-02 18:00:00,8.176006169991679,8.498368750646875,-1.2082604373454382,-8.086234204330703
787,2021-02-02 19:00:00,8.203735902878424,9.42454036070103,-1.3433494982301322,-8.093002835152186
788,2021-02-02 20:00:00,8.004300962798197,8.32687981946151,-1.1591861677226554,-7.919919275574254
789,2021-02-02 21:00:00,8.00550527431892,6.436023350270034,-0.8973668501197851,-7.955051692695287
790,2021-02-02 22:00:00,8.121802667382777,7.786825972939482,-1.1004048997129483,-8.046911682415418
791,2021-02-02 23:00:00,8.478412035338549,10.273794640580604,-1.5121434146249797,-8.342475228286856
792,2021-02-03 00:00:00,8.630624215737623,13.073090006826362,-1.9521940081655398,-8.40693837896765
793,2021-02-03 01:00:00,8.75562632325831,13.726335745147594,-2.0775760706633095,-8.505566999509265
794,2021-02-03 02:00:00,8.579025331832105,12.208050225257693,-1.8141389199959521,-8.38502090773618
795,2021-02-03 03:00:00,8.132052005714261,10.766716321498961,-1.5191540245710913,-7.988894846802704
796,2021-02-03 04:00:00,8.016841120398741,11.31809228600224,-1.573351432231418,-7.860935492701328
797,2021-02-03 05:00:00,7.979968192480781,12.536681887890836,-1.7321687113952597,-7.789703711199051
798,2021-02-03 06:00:00,7.764372127062768,11.780642207252697,-1.5852155413709919,-7.600826679704326
799,2021-02-03 07:00:00,7.679571528890833,11.914680843854057,-1.585485180215073,-7.514123742038659
800,2021-02-03 08:00:00,7.7659811508638725,12.839011727303614,-1.7256973791373103,-7.571818261897969
801,2021-02-03 09:00:00,8.235073706010462,13.98929982711934,-1.9907523628691552,-7.990828741323128
802,2021-02-03 10:00:00,8.199962711217077,20.174305689903463,-2.8279809737413606,-7.696876774218708
803,2021-02-03 11:00:00,8.183197384056598,20.024421032792816,-2.8020956447095626,-7.6884965646302055
804,2021-02-03 12:00:00,7.947232280545265,21.32859726118261,-2.8905371855682045,-7.402924807114289
805,2021-02-03 13:00:00,7.689601588895462,19.934269156374057,-2.6217072580192227,-7.228874300276146
806,2021-02-03 14:00:00,7.622564071587096,20.55374427936505,-2.676174304523631,-7.137336626309419
807,2021-02-03 15:00:00,7.460214752055328,17.983289870755414,-2.3032637831592955,-7.095757894120307
808,2021-02-03 16:00:00,7.112827655226733,14.767664723162568,-1.8130603646196275,-6.877872444819224
809,2021-02-03 17:00:00,7.026898774311763,14.718176660327458,-1.7852875636792613,-6.796326559208021
810,2021-02-03 18:00:00,7.188508430459039,14.213734229251202,-1.7650646503731693,-6.96844317152574
811,2021-02-03 19:00:00,7.29815331521412,10.919185302325218,-1.3824471306219102,-7.166022728362372
812,2021-02-03 20:00:00,7.489294111487315,10.805175082446738,-1.4040182381484083,-7.356511338624117
813,2021-02-03 21:00:00,7.671066689617821,12.60822482262438,-1.6744659987618773,-7.4860822714925135
814,2021-02-03 22:00:00,8.70344305036425,15.443036957290474,-2.3175546418956006,-8.389211012530433
815,2021-02-03 23:00:00,9.269416477337328,17.742414188804958,-2.8247453076123854,-8.828527384420042
816,2021-02-04 00:00:00,9.728941126750192,18.068926996710786,-3.0175370811304623,-9.24914944261222
817,2021-02-04 01:00:00,9.780420874760647,17.822831121354056,-2.9935392240072334,-9.311034067265783
818,2021-02-04 02:00:00,9.665243255852122,15.715476133176821,-2.6179323142020854,-9.303943120690896
819,2021-02-04 03:00:00,9.375024194059614,13.23477321334542,-2.1463339759040223,-9.126024824811905
820,2021-02-04 04:00:00,9.051016254886248,10.216991085488814,-1.6054384546770835,-8.907494744004014
821,2021-02-04 05:00:00,8.872078225012485,9.029587588688969,-1.3924237678529154,-8.762130339218825
822,2021-02-04 06:00:00,9.067168160486064,10.855416830183117,-1.7076315765838683,-8.904916217976782
823,2021-02-04 07:00:00,8.784501441038616,9.821090271408877,-1.4983918335768371,-8.655766140595514
824,2021-02-04 08:00:00,8.439122260738282,7.937539822229212,-1.1653878611365234,-8.358268700203652
825,2021-02-04 09:00:00,8.089672724321955,5.502838754030847,-0.7757597314391527,-8.052391050223285
826,2021-02-04 10:00:00,6.925157069731387,9.724230297797362,-1.1697020826418232,-6.825657292767781
827,2021-02-04 11:00:00,7.806810263034347,10.270234781392276,-1.391884490164753,-7.681727933808722
828,2021-02-04 12:00:00,8.461693317753449,9.797386261149768,-1.4398802044112111,-8.338285123492605
829,2021-02-04 13:00:00,8.103702204812263,7.033387635002043,-0.9922797232363765,-8.042721577621165
830,2021-02-04 14:00:00,7.401386576377951,6.835592994551007,-0.8809188806308303,-7.348775760542423
831,2021-02-04 15:00:00,7.063236393806137,8.164296571370642,-1.0030652769996258,-6.991649905770825
832,2021-02-04 16:00:00,6.651925185387417,8.672898119605918,-1.0030652769996258,-6.575862583879706
833,2021-02-04 17:00:00,6.716827011354376,9.739402257487257,-1.136266865975751,-6.62001984209605
834,2021-02-04 18:00:00,6.963067747677552,9.580759800487385,-1.1589165288785739,-6.8659467619432775
835,2021-02-04 19:00:00,7.136446032429891,7.749946727039401,-0.9623498115433606,-7.071261896861605
836,2021-02-04 20:00:00,7.303385671267646,3.88893981403794,-0.49533533359467796,-7.286568820135456
837,2021-02-04 21:00:00,7.389081232317639,0.11924433588842476,-0.015378191130096308,-7.389065229717919
838,2021-02-04 22:00:00,6.8588400735988975,358.161761934546,0.22001651975281367,-6.855310342080947
839,2021-02-04 23:00:00,7.254658244950769,359.06515476828133,0.11836267553419155,-7.253692613288252
840,2021-02-05 00:00:00,7.725262471978409,1.5761254332355747,-0.2124841861534723,-7.722339718737622
841,2021-02-05 01:00:00,7.7715602556700665,4.832439156083865,-0.6546918904466823,-7.743934874215688
842,2021-02-05 02:00:00,7.831946710052954,6.434338836429106,-0.8776832145018556,-7.782612764624164
843,2021-02-05 03:00:00,7.721196411119254,3.9689777057824926,-0.5344329659864555,-7.70267845777998
844,2021-02-05 04:00:00,7.459151044605824,1.2428667180111006,-0.16179208346620189,-7.45739616943956
845,2021-02-05 05:00:00,7.540403313052863,3.8404409049628043,-0.5050423319816022,-7.523470898887373
846,2021-02-05 06:00:00,7.726375639874899,8.438589676015454,-1.13384011637902,-7.642727727646842
847,2021-02-05 07:00:00,7.841330453703927,12.174854680689634,-1.6537038077676232,-7.664967514631716
848,2021-02-05 08:00:00,7.886838865151085,14.750035372688103,-2.0080092488903536,-7.626934255730047
849,2021-02-05 09:00:00,7.852434352346309,14.297799866649143,-1.9392513436496408,-7.609206889292829
850,2021-02-05 10:00:00,7.432063718858125,17.542876398048293,-2.2401682936442886,-7.086410737271592
851,2021-02-05 11:00:00,7.278407089065924,18.101989595619045,-2.2614697623267057,-6.91816191399472
852,2021-02-05 12:00:00,7.184757390277429,17.07992645264119,-2.110202370797138,-6.867880656463702
853,2021-02-05 13:00:00,7.11500662943189,16.33174634677181,-2.0007290001001605,-6.82791350304161
854,2021-02-05 14:00:00,7.012830803229087,18.3362997143106,-2.2061937992900544,-6.656763837984102
855,2021-02-05 15:00:00,6.921490373000498,18.42936932040317,-2.188127996736612,-6.566515427030991
856,2021-02-05 16:00:00,6.9407389973692615,17.723264407758847,-2.1128987592379502,-6.611317316754143
857,2021-02-05 17:00:00,7.146683760035823,16.06603764875058,-1.9778096983532563,-6.867558340710297
858,2021-02-05 18:00:00,7.494291920059856,15.144029105792015,-1.9578564238912457,-7.23403135233061
859,2021-02-05 19:00:00,7.945214701721962,16.44565372184337,-2.2493360143430503,-7.620165624908564
860,2021-02-05 20:00:00,8.430929555210582,19.388709280822013,-2.7988599785805883,-7.952795482421459
861,2021-02-05 21:00:00,8.449240227602036,21.061571215097615,-3.0364118002161478,-7.884786858453222
862,2021-02-05 22:00:00,7.88297320126541,22.844433014538367,-3.0604096573393766,-7.264651348903986
863,2021-02-05 23:00:00,7.94960481555284,21.353216745478107,-2.894581768229423,-7.403891754374501
864,2021-02-06 00:00:00,7.5712162167184465,18.746339950892548,-2.433229706006446,-7.169568201649816
865,2021-02-06 01:00:00,7.608245196044018,19.44226884514603,-2.5324568006283377,-7.174402937950876
866,2021-02-06 02:00:00,7.92518847002761,23.105325973923755,-3.1100232046503224,-7.289469661916092
867,2021-02-06 03:00:00,8.015720448312406,23.68754549988853,-3.220305491879544,-7.340395550953919
868,2021-02-06 04:00:00,7.584180511091003,20.777938422185684,-2.690465163259935,-7.0909231578192475
869,2021-02-06 05:00:00,7.195463368173613,17.13010839036491,-2.1193700914958997,-6.876260866052204
870,2021-02-06 06:00:00,7.252573277114289,15.643793067537104,-1.9556993131385956,-6.9839143276891305
871,2021-02-06 07:00:00,7.82424669053706,16.857865041941523,-2.26901964996098,-7.488016166012937
872,2021-02-06 08:00:00,8.037602129572058,18.270250165876917,-2.5197837749565197,-7.632413623537914
873,2021-02-06 09:00:00,8.192001543597225,19.35305534879376,-2.714732659227246,-7.729108349559105
874,2021-02-06 10:00:00,7.113847655925359,17.25321438889995,-2.1099327319530565,-6.793748033180789
875,2021-02-06 11:00:00,7.417385802244823,17.539398621788223,-2.2353147944508267,-7.072551159875221
876,2021-02-06 12:00:00,7.737772684463246,17.58530351832951,-2.3377775552016926,-7.37617259958176
877,2021-02-06 13:00:00,7.840818106611139,15.042520958942589,-2.034973133298476,-7.572140577651373
878,2021-02-06 14:00:00,7.651221622852909,11.582032232306517,-1.5361412717482086,-7.495429428341228
879,2021-02-06 15:00:00,7.50631325968253,9.156627901190234,-1.1945088562972956,-7.4106603851959845
880,2021-02-06 16:00:00,7.300680948986356,8.91741158506403,-1.1316830056263703,-7.2124361968525434
881,2021-02-06 17:00:00,7.550830507653027,9.97148922064963,-1.3074875319673294,-7.4367679612217055
882,2021-02-06 18:00:00,7.929596178893847,9.352426347852486,-1.2886128128816434,-7.824191496813276
883,2021-02-06 19:00:00,8.019471616466852,6.457725230012102,-0.901950710469166,-7.968588954338254
884,2021-02-06 20:00:00,8.0281086574592,3.5451160596385307,-0.4964138889710026,-8.012746212554598
885,2021-02-06 21:00:00,8.310587780465678,2.7672897927768645,-0.4012313770103302,-8.300896496097746
886,2021-02-06 22:00:00,9.088745638846238,6.6784345571489325,-1.056993045815871,-9.027073888516886
887,2021-02-06 23:00:00,9.393495256716486,9.100381466926251,-1.4857188079050196,-9.275257018637943
888,2021-02-07 00:00:00,9.530505805526536,10.293719697726544,-1.7030477162344875,-9.377108796713596
889,2021-02-07 01:00:00,9.806097161225914,8.810070044965471,-1.501897138549893,-9.690399709022254
890,2021-02-07 02:00:00,9.850047310374807,8.079147518177024,-1.3843346025304788,-9.752284333675815
891,2021-02-07 03:00:00,9.583943874921339,6.033571241987261,-1.0073794985049251,-9.53085341108729
892,2021-02-07 04:00:00,9.170821934155294,3.4640180012097517,-0.554116601604385,-9.15406629535805
893,2021-02-07 05:00:00,8.700426162609286,2.5418888022839496,-0.3858619628977005,-8.691865504976759
894,2021-02-07 06:00:00,8.44228617556508,5.91957247355748,-0.870672604555744,-8.397268906365532
895,2021-02-07 07:00:00,8.465561324278674,10.76102960043022,-1.580631681021611,-8.31668996801454
896,2021-02-07 08:00:00,8.581847140330389,13.011958217431015,-1.9322407337035292,-8.361491857737692
897,2021-02-07 09:00:00,8.662569084977585,13.784891279092903,-2.0640941284592484,-8.413062378282326
898,2021-02-07 10:00:00,7.299570464185451,13.838221351557308,-1.7459202924434023,-7.087700000285208
899,2021-02-07 11:00:00,7.210304997534229,18.308317076688695,-2.2649750672997615,-6.8453185537254235
900,2021-02-07 12:00:00,7.914209895918943,20.813020703035306,-2.8120722819405684,-7.397767755059825
901,2021-02-07 13:00:00,7.942997503237204,19.52843402630117,-2.655142474685295,-7.4860822714925135
902,2021-02-07 14:00:00,7.805226604095409,16.796772095822575,-2.2555377077569188,-7.472222694096143
903,2021-02-07 15:00:00,7.550489053662835,13.662170685001172,-1.7834000917706927,-7.336850077666476
904,2021-02-07 16:00:00,7.226588456819774,10.76959210577462,-1.3503601081762442,-7.099303367407751
905,2021-02-07 17:00:00,7.432085935160626,10.172598548531937,-1.3126106700048727,-7.31525492218841
906,2021-02-07 18:00:00,7.806526064371648,10.324920705534225,-1.399164738954946,-7.680116355041702
907,2021-02-07 19:00:00,7.8555466921603285,8.97319080234098,-1.2252476845225555,-7.759406030379078
908,2021-02-07 20:00:00,7.665309689789238,8.147810253968714,-1.0863836798207243,-7.587934049568167
909,2021-02-07 21:00:00,7.6458086318545,8.58129638374362,-1.140850726325132,-7.5602148947754255
910,2021-02-07 22:00:00,7.1591887411188875,9.79517177681754,-1.2179674357323624,-7.054823793438003
911,2021-02-07 23:00:00,7.198477348118575,8.879950043500287,-1.1111904534761972,-7.1121959975439095
912,2021-02-08 00:00:00,7.222818800483956,7.311540061648316,-0.9192075964903643,-7.164088833841949
913,2021-02-08 01:00:00,7.224184114896622,7.782582874811396,-0.9782585033441529,-7.157642518773869
914,2021-02-08 02:00:00,7.063046179198469,6.873807946906254,-0.8453265532121086,-7.012278113988679
915,2021-02-08 03:00:00,6.843451863578938,7.386777795966509,-0.8798403252545057,-6.786657086605901
916,2021-02-08 04:00:00,6.97204250442988,7.6229895577431535,-0.9248700122160702,-6.910426335913026
917,2021-02-08 05:00:00,7.263491030634193,7.334707635375423,-0.9272967618128014,-7.204055987264041
918,2021-02-08 06:00:00,6.896436245554064,11.687256646486219,-1.3970076282022963,-6.753458564005292
919,2021-02-08 07:00:00,7.048568308735204,10.942258971778301,-1.3379567213485077,-6.920418124268548
920,2021-02-08 08:00:00,7.234299076477367,8.82698216087465,-1.110111898099872,-7.148617677678558
921,2021-02-08 09:00:00,7.813009127533998,8.040689834024988,-1.0928550120786737,-7.736199296133993
922,2021-02-08 10:00:00,8.173638237525056,15.000739529578198,-2.1155951476787624,-7.895100962562149
923,2021-02-08 11:00:00,8.388312640824603,14.18225255995884,-2.055196046604568,-8.132647672820873
924,2021-02-08 12:00:00,8.294166241780623,14.262085336297844,-2.043331937464994,-8.038531472826914
925,2021-02-08 13:00:00,8.148533229533733,15.549275837732182,-2.184353052919475,-7.850299072838998
926,2021-02-08 14:00:00,7.5897297114888955,16.533198594712758,-2.1598159181080834,-7.275932400273126
927,2021-02-08 15:00:00,7.551814799725507,19.660796387596804,-2.5408156047948554,-7.1115513660371015
928,2021-02-08 16:00:00,7.576898511393826,18.690855143493593,-2.4281065679689027,-7.177303779731512
929,2021-02-08 17:00:00,7.534109782935034,18.31429189265225,-2.367437828050627,-7.152485466719406
930,2021-02-08 18:00:00,7.450484156436844,16.14415242040792,-2.0716440160935226,-7.156675571513658
931,2021-02-08 19:00:00,7.239800911428297,8.451135117069384,-1.0640036557619825,-7.161187992061313
932,2021-02-08 20:00:00,7.369582785927809,5.934939089011436,-0.7620081503910101,-7.330081446844992
933,2021-02-08 21:00:00,7.464319502025716,8.26417056662541,-1.0729017376166632,-7.386809019444091
934,2021-02-08 22:00:00,7.6130774058952895,11.497946907917822,-1.5175361915066041,-7.460297011220195
935,2021-02-08 23:00:00,8.009882249578569,13.114132985867172,-1.8173745861249269,-7.8009847625681905
936,2021-02-09 00:00:00,8.044127115063578,12.832662701242953,-1.7866357578996674,-7.84320812626411
937,2021-02-09 01:00:00,7.558275630265339,11.478158322790364,-1.504054249302543,-7.407114911908541
938,2021-02-09 02:00:00,6.933158057979869,11.838417708919621,-1.4223536795459313,-6.785690139345689
939,2021-02-09 03:00:00,6.5119566485837845,11.643276844564241,-1.31422850306936,-6.37796071128967
940,2021-02-09 04:00:00,6.104496140124049,9.64226859716399,-1.0224792737734738,-6.018256330490841
941,2021-02-09 05:00:00,5.803227627332778,4.391638651824337,-0.44437359206332605,-5.786188988039983
942,2021-02-09 06:00:00,5.795084151751294,2.3867656829472708,-0.2413355424701633,-5.790056777080831
943,2021-02-09 07:00:00,5.697216096810573,6.003937491334,-0.5959106224369752,-5.665965212020303
944,2021-02-09 08:00:00,5.638037452368453,11.954297917047825,-1.1678146107332545,-5.5157660709340535
945,2021-02-09 09:00:00,5.520103892697743,18.515063642392533,-1.7529309023895139,-5.2343844182123895
946,2021-02-09 10:00:00,5.670921778721945,31.535408198128493,-2.9660360619109483,-4.833423620977852
947,2021-02-09 11:00:00,5.878157057895426,35.6313163054769,-3.4244220968490318,-4.777662995638965
948,2021-02-09 12:00:00,6.352180839527699,30.580167016617565,-3.231630323330955,-5.468707970937074
949,2021-02-09 13:00:00,6.468598037879333,25.35490043885744,-2.770008622263897,-5.845495086666314
950,2021-02-09 14:00:00,6.27439281695458,25.10292068916897,-2.6618834457873257,-5.6817586839370975
951,2021-02-09 15:00:00,6.331751404414389,24.79278480995231,-2.655142474685295,-5.748155729138315
952,2021-02-09 16:00:00,6.462884503912544,25.394781292597486,-2.7716264553283843,-5.838404140091426
953,2021-02-09 17:00:00,6.44339188401348,23.990813674007597,-2.6198197861106545,-5.886751503102022
954,2021-02-09 18:00:00,6.451015430185905,22.35093954227125,-2.4531829804684566,-5.966363494192802
955,2021-02-09 19:00:00,6.439418471067375,20.683260223611285,-2.2744124268426043,-6.024380329805516
956,2021-02-09 20:00:00,6.138780974909953,19.20488003636501,-2.019334080341765,-5.797147723655718
957,2021-02-09 21:00:00,5.919690076608057,16.132127691337246,-1.6448057259129425,-5.686593420238157
958,2021-02-09 22:00:00,5.780221488831737,19.51771542299349,-1.9311621783272042,-5.44807976271922
959,2021-02-09 23:00:00,5.827571874423384,17.98439099046027,-1.799308783571485,-5.542840594219987
960,2021-02-10 00:00:00,5.937384224672873,16.20735321008266,-1.657209112740679,-5.70141994489474
961,2021-02-10 01:00:00,6.031895821088639,16.806183000672547,-1.7440328205348337,-5.774263305164037
962,2021-02-10 02:00:00,6.139414329527436,18.936570458768585,-1.9923701959336424,-5.807139512011241
963,2021-02-10 03:00:00,6.190089442991713,18.78626556838924,-1.9934487513099675,-5.860321611322896
964,2021-02-10 04:00:00,6.152350965283862,18.373185555632404,-1.9392513436496408,-5.83872645584483
965,2021-02-10 05:00:00,6.254119904216351,19.70078560620243,-2.1083148988885694,-5.888040766115637
966,2021-02-10 06:00:00,6.370205651508488,19.991798051583828,-2.1778817206615257,-5.9863470709038475
967,2021-02-10 07:00:00,6.341865858459767,21.562793126769236,-2.33076694525558,-5.89803255447116
968,2021-02-10 08:00:00,6.517146783138561,19.32142414947566,-2.1563106131350276,-6.150083473633064
969,2021-02-10 09:00:00,6.206362640146803,24.013751448150913,-2.5257158295263062,-5.669188369554343
970,2021-02-10 10:00:00,4.776389527013051,42.51583918038284,-3.2278553795138176,-3.5206315573634885
971,2021-02-10 11:00:00,5.324233980214445,38.715311579216575,-3.3300485014206025,-4.154304328555691
972,2021-02-10 12:00:00,6.491265224539582,31.39522066004463,-3.3815495206401165,-5.540906699699563
973,2021-02-10 13:00:00,6.314254180644472,30.278131216765246,-3.183634609084497,-5.45291449902028
974,2021-02-10 14:00:00,6.135578350529649,31.706006420717642,-3.2246197133848433,-5.219880209309211
975,2021-02-10 15:00:00,5.911381554340351,29.504408096791337,-2.911299376562459,-5.144780638766086
976,2021-02-10 16:00:00,5.884105356874034,28.986292169188346,-2.8514395531764274,-5.147036849039914
977,2021-02-10 17:00:00,5.75281865235045,28.117856397981313,-2.7112273542541896,-5.073871173017213
978,2021-02-10 18:00:00,5.557832925007213,27.15396489608281,-2.536501383289556,-4.945267187409029
979,2021-02-10 19:00:00,5.82031526114447,25.747856282493558,-2.5284122179671185,-5.242442312047489
980,2021-02-10 20:00:00,6.220571378312943,22.980739279191994,-2.4286458456570656,-5.726882889413653
981,2021-02-10 21:00:00,6.507989859095966,17.602609420776673,-1.968102699966332,-6.203265572944718
982,2021-02-10 22:00:00,6.762306267508947,12.47640481000991,-1.4609120342495467,-6.602614791412235
983,2021-02-10 23:00:00,7.131610259697182,11.131056460841933,-1.3767847148962042,-6.997451589332097
984,2021-02-11 00:00:00,7.245579439517232,10.07764789093443,-1.2678506218873893,-7.133791153021975
985,2021-02-11 01:00:00,6.981206591985774,8.948012201961433,-1.0858444021325617,-6.89624444276325
986,2021-02-11 02:00:00,6.662300536988979,6.7240594697282745,-0.780073952944452,-6.616474368808606
987,2021-02-11 03:00:00,6.172762039245589,5.411661995833242,-0.5821590413888327,-6.145248737332004
988,2021-02-11 04:00:00,5.988377681444427,2.6118053387410214,-0.27288328722766675,-5.982156966109596
989,2021-02-11 05:00:00,5.702645603703484,3.3260497154697077,-0.33085563870513024,-5.693039735306236
990,2021-02-11 06:00:00,5.581500964817405,8.64945113438722,-0.8393944986423216,-5.518022281207881
991,2021-02-11 07:00:00,5.6825968691126345,14.422264322572062,-1.4153430695998197,-5.503518072304703
992,2021-02-11 08:00:00,5.797055460403291,19.9257909982025,-1.9756525876006066,-5.450013657239644
993,2021-02-11 09:00:00,6.23754437475653,25.964761876840043,-2.730910989872119,-5.607948376407589
994,2021-02-11 10:00:00,6.209152527817754,30.56242325702749,-3.157210002364537,-5.34655030039697
995,2021-02-11 11:00:00,6.5918969943809325,27.88538796120838,-3.0830593202422003,-5.8264784572154795
996,2021-02-11 12:00:00,7.080193841412823,26.88770148985475,-3.2019700504820205,-6.314786823622492
997,2021-02-11 13:00:00,7.169983043355768,21.255595904838174,-2.599327233960481,-6.682226782503015
998,2021-02-11 14:00:00,7.453111590192406,21.605949541451594,-2.74439293207618,-6.92944296536386
999,2021-02-11 15:00:00,7.983018267338869,22.92205644237663,-3.1092142881180784,-7.35264354958327
1000,2021-02-11 16:00:00,7.978972474400803,24.3505182709809,-3.2898723136525003,-7.269163769451643
1001,2021-02-11 17:00:00,7.688885518447061,24.995262318328287,-3.2488872093521532,-6.968765487279144
1002,2021-02-11 18:00:00,7.343319077147878,22.960917449248427,-2.8646518565364074,-6.761516457840392
1003,2021-02-11 19:00:00,7.333206718583461,18.92370337600005,-2.378223381813876,-6.936856227692151
1004,2021-02-11 20:00:00,7.434078187551108,16.55980164943793,-2.118830813807737,-7.125733259186876
1005,2021-02-11 21:00:00,7.624757589910268,17.145070251518405,-2.247718181278563,-7.285924188628648
1006,2021-02-11 22:00:00,8.962495056553568,18.400381302350866,-2.8290595291176857,-8.504277736495649
1007,2021-02-11 23:00:00,8.54268592263074,19.408663243691763,-2.8387665275046094,-8.057225786524345
1008,2021-02-12 00:00:00,8.422397314475006,20.15378519612915,-2.9018620170196163,-7.9067043296846915
1009,2021-02-12 01:00:00,8.103874455146972,20.082734809824558,-2.782681647935715,-7.611140783813253
1010,2021-02-12 02:00:00,7.696855644944786,20.442888294322415,-2.6883080525072858,-7.21211388109914
1011,2021-02-12 03:00:00,7.358191505845328,20.142219860182024,-2.5338049948487438,-6.908170125639198
1012,2021-02-12 04:00:00,7.349332620291109,18.038465256522898,-2.2757606210630104,-6.988104432483381
1013,2021-02-12 05:00:00,7.397015877925265,15.851134245395542,-2.02041263571809,-7.115741470831353
1014,2021-02-12 06:00:00,7.755946834160471,15.039821567169213,-2.0125931092397344,-7.4902723762867645
1015,2021-02-12 07:00:00,7.706921177344995,16.71377905702684,-2.2164400753651408,-7.381329651636223
1016,2021-02-12 08:00:00,7.918655846843975,13.906235540831744,-1.9031197385427565,-7.686562670109781
1017,2021-02-12 09:00:00,7.75078653250523,14.263038168525327,-1.909591070800706,-7.511867531764831
1018,2021-02-12 10:00:00,7.596832110809978,14.105029301592253,-1.8513490804791615,-7.367792389993257
1019,2021-02-12 11:00:00,7.474227306652969,20.00536496193132,-2.5569939354397286,-7.023236849604414
1020,2021-02-12 12:00:00,7.4614121613286875,19.8429611303319,-2.5327264394724187,-7.018402113303355
1021,2021-02-12 13:00:00,7.474194755281444,19.581474652283987,-2.5049536385320526,-7.041931163301845
1022,2021-02-12 14:00:00,7.2118612479069455,21.298573203345313,-2.6195501472665734,-6.719293094144472
1023,2021-02-12 15:00:00,6.976091526552012,21.990965086964422,-2.61226989847638,-6.468531437996185
1024,2021-02-12 16:00:00,7.466072059447043,21.762498343254038,-2.768121150355328,-6.933955385911515
1025,2021-02-12 17:00:00,7.57079838904204,21.389449464212532,-2.7611105404092164,-7.049344425630136
1026,2021-02-12 18:00:00,7.33690137034646,22.835849068089487,-2.847394970515209,-6.761838773593796
1027,2021-02-12 19:00:00,7.403520651099407,22.52852301955602,-2.8366094167519593,-6.83854992290394
1028,2021-02-12 20:00:00,7.577941690085847,23.06847153918426,-2.9692717280399226,-6.971988644813183
1029,2021-02-12 21:00:00,7.620200026169934,20.506285794091127,-2.6694333334216003,-7.137336626309419
1030,2021-02-12 22:00:00,8.118738448909884,21.57528144784402,-2.985450058684796,-7.5499007906664986
1031,2021-02-12 23:00:00,7.962582885716694,20.624783418291486,-2.804792033150375,-7.452239117385096
1032,2021-02-13 00:00:00,7.942203970362472,22.07975919232331,-2.985450058684796,-7.359734496158158
1033,2021-02-13 01:00:00,7.722244788620576,24.031570572944077,-3.1448066155368,-7.052889898917579
1034,2021-02-13 02:00:00,7.467618350158702,25.12256399545737,-3.170422305724517,-6.761194142086988
1035,2021-02-13 03:00:00,7.149173300580566,25.506011620531922,-3.078475459892819,-6.452415650325986
1036,2021-02-13 04:00:00,6.955347521863406,23.893646922364155,-2.8171954199781117,-6.359266397592239
1037,2021-02-13 05:00:00,6.594863567637413,20.82701158151673,-2.344788165147804,-6.163943051029435
1038,2021-02-13 06:00:00,6.468913215349642,19.276348082846937,-2.135548422140773,-6.106248531170124
1039,2021-02-13 07:00:00,6.5296052963422415,19.689683911098086,-2.199992105876186,-6.147827263359236
1040,2021-02-13 08:00:00,6.597757678246303,21.8304718679193,-2.4534526193125386,-6.12462052911415
1041,2021-02-13 09:00:00,7.1429420196161635,17.863450125287898,-2.1910940240215058,-6.798582769481849
1042,2021-02-13 10:00:00,6.363252288046889,22.12215218875582,-2.396289184367318,-5.894809396937121
1043,2021-02-13 11:00:00,7.064965656644644,26.543848032934307,-3.157210002364537,-6.320266191430359
1044,2021-02-13 12:00:00,7.338156735854692,25.728284077010187,-3.1855220809930653,-6.6106726852473345
1045,2021-02-13 13:00:00,7.582229933261282,26.926489549834457,-3.4335898175477935,-6.760227194826776
1046,2021-02-13 14:00:00,7.623415696644217,29.81691258346848,-3.790591647111336,-6.614218158534778
1047,2021-02-13 15:00:00,7.5648708766948,32.252835716026766,-4.037041550601576,-6.397621972247311
1048,2021-02-13 16:00:00,7.385481332467769,32.188644878988384,-3.9343091510066293,-6.250323672941698
1049,2021-02-13 17:00:00,7.14849600627668,29.627233976917864,-3.5338954675460093,-6.21390199280705
1050,2021-02-13 18:00:00,7.361254762997921,25.2535389164525,-3.140492394031501,-6.657730785244314
1051,2021-02-13 19:00:00,7.624698763088641,22.835347850192534,-2.959025451964836,-7.027104638645262
1052,2021-02-13 20:00:00,7.706110007472075,22.37892214829253,-2.933949039465282,-7.125733259186876
1053,2021-02-13 21:00:00,7.8209677830625814,22.481116357136955,-2.9905731967223392,-7.226618090002319
1054,2021-02-13 22:00:00,8.011754368014085,23.96560654206405,-3.2542799862337786,-7.321056605749681
1055,2021-02-13 23:00:00,7.560016440439252,24.643908847908904,-3.1523565031710747,-6.871426129751145
1056,2021-02-14 00:00:00,7.35766238465048,25.329442172857,-3.1477726428216943,-6.650317522916023
1057,2021-02-14 01:00:00,7.3867395090058485,23.996582634477704,-3.004055138926401,-6.748301511950829
1058,2021-02-14 02:00:00,7.425903528294148,25.080478726710794,-3.1477726428216943,-6.725739409212552
1059,2021-02-14 03:00:00,7.3693345094847045,24.597501924847734,-3.067420267285489,-6.7005987804470415
1060,2021-02-14 04:00:00,7.292910434456688,23.645801412925493,-2.925050957610602,-6.680615203735996
