Time,Speed,direction,u,v
2022-04-17 15:00:00,2.9441077148206483,63.92832102208769,-2.644529815886761,-1.293921284063444
2022-04-17 16:00:00,3.5836845658249192,59.667189548569695,-3.09310141084592,-1.8098394209306852
2022-04-17 17:00:00,3.4872075297127165,56.61790232791827,-2.911887413280329,-1.918730842944018
2022-04-17 18:00:00,3.762901009208005,50.27813729885622,-2.8942569874088004,-2.4047246195633205
2022-04-17 19:00:00,3.9794139624766194,30.82786935954573,-2.0392929176135093,-3.4171654746185838
2022-04-17 20:00:00,3.1810457124738813,16.934463277137752,-0.9265675581775088,-3.0431109715193485
2022-04-17 21:00:00,2.607961101632351,2.7066852048427563,-0.1231557463103603,-2.6050515867786888
2022-04-17 22:00:00,3.2827623207513446,35.34648311378703,-1.8991421904322403,-2.6776458681209108
2022-04-17 23:00:00,3.9963551696807005,39.86356833078696,-2.5615105953271566,-3.0674937835732243
2022-04-18 00:00:00,3.912866640521615,48.71405980334691,-2.9402299966434207,-2.581777084363625
2022-04-18 01:00:00,3.073955494341757,35.32244801982574,-1.7772913989657229,-2.508074493382591
2022-04-18 02:00:00,2.4612369156137346,13.122490197580873,-0.5587834843005475,-2.3969664520916325
2022-04-18 03:00:00,2.282388758077034,325.19734581060334,1.3026770498060873,-1.874121379981813
2022-04-18 04:00:00,2.376072156015179,309.81428241048,1.8251178974674747,-1.5214018374297194
2022-04-18 05:00:00,2.455573951122576,311.52140734366526,1.8385080943319272,-1.627799562755724
